method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,l05,l10,bias50,Edyrs2,Edyrs6,cross_err0.5,cross_err1.0
OLS_AR5split,42/2_LT_Fits,r,0.7071647964075901,0.04596831143095023,46,20,0.020891001834776966,0.023605481976409923,1.0031849460255664,0.07729569334700806,-0.010222503845146357,114.36308384691458,66.19576982292371,4.102155458022954,0.07219252158165969,-0.04529328857963531,0.0,0.0,0.0,0.0
OLS_hinge75,42/2_LT_Fits,c,3.7753126632552854,0.03622867421224443,2,0,0.28315010898129944,0.7375397254162896,1.9817336825841345,0.043015155258308735,0.007431212698682138,158.53869460673076,158.53869460673073,2.785505006108035,11.931176157825101,0.013688358768385627,3.1666666666751553,1.680555555553345,1980.4166666666572,2010.9999999999854
OLS_hinge75,42/2_LT_Fits,r,0.10638969075056938,0.021215725431994157,0,0,0.5810919048734403,0.5810919048734403,2.379142924466604,0.023082923028839433,0.0010824670745585296,190.33143395732833,190.33143395732833,17.44630519473029,10.522898593540825,0.001244836113485366,0.0,0.0,0.0,0.0
OLS_refit,42/2_LT_Fits,c,1.126775878440772,0.02829508170867239,60,55,1.0605645456945847e-19,2.3122028195455048e-15,-9.29580952575863,0.13422070373011688,-0.03125310125966751,-604.2276191743109,-604.227619174311,4.807083246993064,4.688289516892113e-13,-0.1209342691650733,8.791666666669926,9.569444444446882,1989.8333333333153,2022.166666666642
OLS_refit,42/2_LT_Fits,r,4.3797276157205015e-13,0.020815066443016155,108,91,2.518241039129203e-43,9.594928497764781e-41,-18.282515461797935,0.11171235320260973,0.01616382973805073,-2084.206762644965,-2069.5982696905935,8.325064985377511e-15,0.033402390616045524,0.046334625270498815,0.0,0.0,0.0,0.0
TheilSen_h7075,42/2_LT_Fits,c,2.381336854211934,0.03667694691302614,0,0,0.7721308059746872,0.7721308059746872,2.0455152184325174,0.036571443897569354,0.004036613205418425,163.64121747460138,163.64121747460138,3.140145206845319,11.391256152608191,-0.001655672741177032,3.250000000008413,1.6527777777756683,1981.8333333333226,2011.833333333318
TheilSen_h7075,42/2_LT_Fits,r,0.6026164996969621,0.027097378825704045,0,0,0.5719264734544615,0.5719264734544615,2.203311348655938,0.0329694873702392,-0.013324076682675278,176.26490789247504,176.26490789247504,9.212509079385052,14.475581268390105,-0.023132385031253026,0.0,0.0,0.0,0.0
butterworth,42/2_LT_Fits,c,14.526229690254244,0.14900788532668932,0,0,0.9983926729452517,0.9983926729452517,0.9657177976878857,0.05586662554557891,-0.03450512653692194,63.73737464740046,63.73737464740046,3.1679757838600455,2.768702755839112,-0.038889820384998906,2.895833333342125,2.013888888894674,1987.2499999999843,2011.6666666666515
butterworth,42/2_LT_Fits,r,0.13310206852646048,0.04788043753441546,0,0,0.9932613594578463,0.9932613594578463,2.28996398482263,0.015180123054378002,-0.0025671689829343566,354.94441764750763,197.66023779590788,13.019083383635396,4.715430785247989,-0.0063439782330259225,0.0,0.0,0.0,0.0
hinge75meet,42/2_LT_Fits,c,3.2506873256970934,0.05549107954895954,0,0,0.5663002179625989,0.999870257204311,1.8699649977611124,0.03721545268815791,0.0049175143999388455,149.597199820889,149.597199820889,2.9130385494398237,7.054988703235687,0.008660962170899043,2.500000000009095,1.3611111111092289,1982.0833333333223,2010.4166666666526
hinge75meet,42/2_LT_Fits,r,0.05299567212054663,0.02418597086121896,9,7,0.0,3.2728698921176225e-06,-13.70322330056986,0.021697526111939078,0.0031959383885005197,-1096.2578640455888,-1096.2578640455888,36.45316751868789,9.325716164301488,0.005217810148022392,0.0,0.0,0.0,0.0
quartic,42/2_LT_Fits,c,4.078300672026693,0.05123286850005937,32,15,0.00031467877357003733,0.034393219337499684,0.5334373157284786,0.09906229812829255,-0.06506547340958503,34.67342552235111,34.6734255223511,1.396546374882878,10.180928055515361,-0.07650975183659314,2.62499999998613,2.3333333333286723,1989.5833333333155,2009.6666666666533
quartic,42/2_LT_Fits,r,0.0639834058981304,0.02129189732928809,127,88,2.657113314728838e-07,9.435396886245459e-07,-1.7905458116326611,0.06092002353808151,-0.006266637834923364,-277.53460080306246,-188.23916005345535,15.084954999946092,8.429486058258965,-0.010313494178039197,0.0,0.0,0.0,0.0
etrend30y,42/3_ST_Fits,c,3.2334648056258435,0.03762681626374052,67,8,0.00898532716936279,0.06560491894426505,1.2122663001723595,0.055893083938189356,-0.011138304831716444,164.8682168234409,95.42576040801632,5.230711935202027,8.739092714015218,-0.03842062490237845,1.9583333333430346,1.083333333343603,1987.3333333333176,2011.4166666666517
etrend30y_3CS,42/3_ST_Fits,c,3.591697367654946,0.03762681626374052,96,23,0.0014230664069133092,0.008306352906334405,0.7572059581333125,0.0647449475384766,-0.020465306771675455,102.9800103061305,33.53755389070593,5.230711935202027,0.02385339524091505,-0.07013243149823908,4.125000000007731,3.1111111111195364,1987.3333333333176,2015.3333333333148
lowess1dg20wnc,42/3_ST_Fits,c,3.4774181415593075,0.05019874564661935,45,0,0.4507326945436241,0.4507326945436241,1.4133141990040647,0.052840974332461356,-0.014971460081475712,219.06370084563002,123.60968793772938,5.291567950756377,5.247691437106419,-0.03977642190295894,2.291666666676065,1.3333333333373123,1986.9166666666513,2011.4166666666517
lowess1dg20wnc,42/3_ST_Fits,r,0.06204281430506342,0.07577075181160867,0,0,0.9828281183206717,0.9828281183206717,1.6143900603520276,0.0368440663748642,0.01215289174853435,250.2304593545643,153.8860680428646,6.025818312023728,9.695462885220921,0.020813225273459506,0.0,0.0,0.0,0.0
lowess1dt10wnc,42/3_ST_Fits,c,12.231683922590138,0.11314985095520103,2,1,0.027952526182695833,0.9727829208681067,0.9624859972975793,0.07805201850927639,-0.005569603700623483,149.1853295811248,82.5221107510502,2.9121098819598483,1.7925028022484617,-0.010125307532778956,3.812500000007958,3.1805555555563134,1985.2499999999861,2010.7499999999857
lowess1dt10wnc,42/3_ST_Fits,r,0.619319400394261,0.1571261771220631,0,0,0.9979384752007928,0.9979384752007928,0.9347072731712023,0.026241960418878895,-0.0027711148010210623,144.87962734153635,86.10640556181684,2.587318640327313,2.946796101151479,-0.002346274243534012,0.0,0.0,0.0,0.0
lowess1dt20wAR,42/3_ST_Fits,c,6.66024332630383,0.06121886983015572,31,10,0.049833383242611363,0.09213942250984918,1.1559244421590684,0.06073992987433536,-0.006887361951199074,179.1682885346556,113.09339609353856,4.010682425873179,3.6711718722785083,-0.010273797429758598,4.041666666674246,1.916666666664279,1983.4999999999877,2011.2499999999852
lowess1dt20wAR,42/3_ST_Fits,r,0.15216323576634566,0.08217154754500085,0,0,0.9998165336294327,0.9998165336294327,1.6193809079805603,0.006129049011767623,0.0005117945241472045,251.00404073698684,150.29245521360633,5.147870688100752,7.797034884550689,0.0009516288197934555,0.0,0.0,0.0,0.0
lowess1dt20wARMA,42/3_ST_Fits,c,6.906855399397609,0.06680766157156291,28,0,0.1104711056885762,0.14753488845322243,1.1475399804960136,0.06204050287891563,-0.0039535704530752015,160.6555972694419,114.10611366088115,3.9323087005742234,3.4977953348648985,-0.010273797429758598,4.041666666674246,1.916666666664279,1983.583333333321,2011.166666666652
lowess1dt20wARMA,42/3_ST_Fits,r,0.15216323576634566,0.08699110647429635,0,0,0.9998266969079157,0.9998266969079157,1.5627183473823125,0.006129049011767623,0.0005117945241472045,242.22134384425843,145.19471286053465,4.86699845430851,7.365777809778451,0.0009516288197934555,0.0,0.0,0.0,0.0
lowess1dt20wnc,42/3_ST_Fits,c,6.66024332630383,0.07971167002448105,21,0,0.34856732998744056,0.34856732998744056,1.2125863586817889,0.06073992987433536,-0.006887361951199074,187.95088559567728,108.7186420882341,3.3944037671809317,2.8093947836859945,-0.010273797429758598,4.041666666674246,1.916666666664279,1984.1666666666538,2011.0833333333187
lowess1dt20wnc,42/3_ST_Fits,r,0.15216323576634566,0.10938694329959743,0,0,0.9998621757897477,0.9998621757897477,1.3346501703999916,0.006129049011767623,0.0005117945241472045,206.8707764119987,124.6743248566456,3.8810444651480966,5.8594579316794295,0.0009516288197934555,0.0,0.0,0.0,0.0
lowess1dt30wnc,42/3_ST_Fits,c,4.735368630219919,0.0629014918869415,12,0,0.32590047273990036,0.33851919158735233,1.3833791570994685,0.052511912104820875,-0.00907710622721032,214.42376935041761,128.32975634954303,4.622800440096872,3.871781018660196,-0.016137069117579003,2.500000000009095,1.4027777777803674,1984.4166666666536,2011.0833333333187
lowess1dt30wnc,42/3_ST_Fits,r,0.11352336148083282,0.0877250695489396,0,0,0.9976667151406744,0.9976667151406744,1.5572240400562796,0.019446908392070875,0.0045782783141237815,241.36972620872334,147.5447110007201,5.116447408661627,8.723423297851374,0.007265164812344434,0.0,0.0,0.0,0.0
lowess2dt20wnc,42/3_ST_Fits,c,12.375408334998822,0.1040998137686409,1,0,0.12303164388016853,0.5349755873124882,0.9583754021927344,0.0796142580830454,-0.005461684041401636,148.54818733987383,84.98026111177307,2.935143297315723,2.069733237904044,-0.009717363478099986,3.8750000000078444,3.2083333333306934,1984.6666666666533,2010.833333333319
lowess2dt20wnc,42/3_ST_Fits,r,0.4296168029763541,0.14369255015140578,0,0,0.9998268171778782,0.9998268171778782,1.0305368281093126,0.024166735847414314,-0.003705090150086496,159.73320835694346,97.41869964438581,2.858284021459404,4.342624879570392,-0.003980178400509342,0.0,0.0,0.0,0.0
min_month_proj,42/3_ST_Fits,c,12.509183393913405,0.16972769516192804,0,0,0.9970265013615348,0.9970265013615348,0.7938151357311223,0.09458302717296632,0.021132734140996316,115.89700981674385,90.64747650684524,2.8178301017960696,4.02469220797834,0.022463619344201338,2.6666666666528727,2.305555555545311,1983.1666666666547,2008.8333333333208
offset11y,42/3_ST_Fits,c,2.7992024748422093,0.03429189890493865,113,83,4.45454947855423e-05,0.00018271516671631717,-0.9143410840658104,0.09200105420515178,0.07449633647756598,-141.7228680302006,-4.8402199515516156,7.446388835468918,13.69193426752612,0.01282383267329545,1.0833333333209794,0.9583333333242763,1983.0833333333214,2009.6666666666533
opt_clim_norm,42/3_ST_Fits,c,12.050930826388699,0.039499304993393825,69,31,9.900498382481585e-28,7.737996696843041e-16,-1.7261941251030415,0.06468336401310275,-0.021120965794870286,-267.5600893909714,-290.6543846464032,4.732447076474183,2.546128780422382,-0.049165477908290914,3.5277777777860138,3.287037037039713,1986.499999999985,2013.083333333317
opt_clim_norm,42/3_ST_Fits,r,4.820899386011663,0.024244921880817945,89,38,1.942030785628084e-26,5.136468171582003e-13,-1.1138653334247093,0.05040392511756359,-0.002357282914976979,-172.64912668082994,-224.91062620405137,7.7716221092668905,7.64457033911307,-0.018616606914250034,0.0,0.0,0.0,0.0
GAM_AR0,42/4_GAM_AR1,c,7.529684094098318,0.05023644461019818,33,2,0.09451107436777892,0.17507539609951253,1.2646831531127298,0.06521296297735144,-0.006114777893797968,171.99690882333127,130.22791772830934,7.825612993198181,8.57489212707259,-0.020230829265558106,2.4166666666758374,1.2916666666694332,1984.249999999987,2011.9166666666513
GAM_AR0,42/4_GAM_AR1,r,0.1199038208896703,0.02308916357912585,0,0,0.9907039554031931,0.9907039554031931,2.722541918160764,0.012926103197829792,-0.0029131046582039754,421.99399731491843,249.64035204090766,17.563350120211556,16.472178742341068,-0.006575125296234356,0.0,0.0,0.0,0.0
GAM_AR1,42/4_GAM_AR1,c,7.295518453977178,0.04716330633922578,42,7,0.0007204187485750635,0.01795654703700692,1.1610707880138709,0.05810005324295443,-0.012010381186033234,157.90562716988643,129.08527369904448,7.009984811074345,7.33078273741836,-0.026399594243484786,2.166666666676065,1.1250000000029179,1985.499999999986,2011.5833333333183
GAM_AR1,42/4_GAM_AR1,r,0.10122882015800638,0.02933870727642257,0,0,0.9970586475854658,0.9970586475854658,2.5691060503985885,0.011466370706462458,-0.0027030072682518035,398.21143781178125,232.74909494835296,13.741957418312877,13.783757938742239,-0.007621010918935205,0.0,0.0,0.0,0.0
cubic_spline,42/4_GAM_AR1,c,10.653390256729015,0.07730499266980076,0,0,0.6664098716720299,0.6664098716720299,1.1189891284968962,0.07935302943838247,-0.004663432007672267,151.06353234708098,108.9816442511454,1.8809402555206818,3.305503113765568,-0.0039018711851822483,5.000000000006821,3.520833333338639,1980.9166666666567,2014.3333333333157
cubic_spline,42/4_GAM_AR1,r,0.08652849532778084,0.031693175931538115,100,23,0.040420472947466264,0.040420472947466264,1.2502877156324441,0.04592296013487302,-0.0033709466978668226,193.79459592302885,72.38344436958997,4.928914869412406,8.854967576586022,-0.021782907287181026,0.0,0.0,0.0,0.0
Kal_flexLin,42/5_Kalman,c,4.748165714366172,0.05317657451406971,0,0,0.8232322923750476,0.8232322923750476,1.608535516372771,0.0482215316568031,-0.00969822993372303,249.32300503777952,143.6218673644303,8.050347542102877,7.834567353197057,-0.027071851616414816,2.33333333334258,1.2361111111151406,1985.6666666666524,2011.5833333333183
Kal_flexLin,42/5_Kalman,r,0.24806257679053895,0.013455598676903425,0,0,0.9974813491913438,0.9974813491913438,3.0166281288903156,0.009615793937669268,-0.002807507655048966,467.5773599779989,270.57638888975947,24.074087501339623,22.057781429265255,-0.006360813353901996,0.0,0.0,0.0,0.0
Kal_flexLin_ocn,42/5_Kalman,c,4.613923763196408,0.04913984709009308,0,0,0.7059424080805546,0.7059424080805546,1.6931881537095346,0.04423520054822347,-0.004078250713285792,262.44416382497786,145.32388749929902,8.072683832399123,8.657467477076331,-0.03571612089254038,2.0000000000095497,1.2500000000039788,1986.3333333333185,2011.3333333333185
Kal_flexLin_ocn,42/5_Kalman,r,0.1998349935125015,0.01166567060356364,30,7,0.08330572142264754,0.08330572142264754,2.476139233562173,0.01903449271761874,0.003530046641003945,383.80158120213684,253.0385205574438,23.679800471875055,24.691401040098583,-0.011689277667437187,0.0,0.0,0.0,0.0
Kalman_RW,42/5_Kalman,c,6.226420396089184,0.05436017303157478,0,0,0.8058371133052518,0.8058371133052518,1.5227947587560267,0.052772115527948464,-0.02264137238934569,236.03318760718415,130.12962064416575,6.775083939759273,3.0254434664621797,-0.056860960873165924,3.583333333341443,2.6458333333422006,1986.7499999999848,2014.083333333316
Kalman_RW,42/5_Kalman,r,1.5130080030025674,0.026398802173121114,0,0,0.9752073947486584,0.9752073947486584,2.3184407304133923,0.023453222258699686,-0.0023438398516123777,359.3583132140758,213.37243084200279,14.400215592663166,12.55163275295596,-0.0008042908550646349,0.0,0.0,0.0,0.0
Kalman_RW_ocn,42/5_Kalman,c,6.355533433367847,0.051526721416585965,0,0,0.8141783272140651,0.8141783272140651,1.582970721364907,0.049687400306609716,-0.021708912181148714,245.36046181156058,135.14825711988007,6.62344813620642,5.041518631075611,-0.055239835018583136,3.458333333341443,2.3819444444535143,1987.0833333333178,2013.1666666666501
Kalman_RW_ocn,42/5_Kalman,r,1.3720788124736873,0.02389721251538399,0,0,0.5955309078811822,0.5955309078811822,2.2361889414945475,0.02576650388082014,0.0009722939643014821,346.6092859316549,214.0742708659261,15.769945296747908,13.505899431583558,0.007165168038277765,0.0,0.0,0.0,0.0
lfca_SST,42/6_Remove_IV,c,18.726159501414344,0.0910491185819125,0,0,0.5467413375390475,0.5467413375390475,0.9235261416898872,0.0979976517955305,-0.05227889473670816,69.26446062674154,69.26446062674154,1.4351366508670589,1.2258124361842582,-0.09997470275224349,5.708333333339397,5.196759259265718,1989.5833333333155,2014.2499999999825
lfca_SST,42/6_Remove_IV,r,22.20495891762316,0.09720565759089551,0,0,0.9375545317549022,0.9375545317549022,0.9864449415212327,0.08967640902200799,-0.0047361797712139825,113.44116827494176,88.8031895109597,3.6398002151090103,3.4124799195978506,-0.029925630771846436,0.0,0.0,0.0,0.0
lfca_TAS,42/6_Remove_IV,c,16.792202779760082,0.06705123209775664,0,0,0.7077319723364436,0.7704780802031586,1.2656014566540394,0.06830983429518346,-0.046478583916122,50.624058266161576,50.62405826616158,4.767074217945348,4.634553639312884,-0.046478583916122,2.8750000000088676,2.500000000003752,1987.166666666651,2012.4166666666508
lfca_TAS,42/6_Remove_IV,r,27.714453548134102,0.0595354938772708,6,0,0.16469279380931992,0.28082259334539883,1.0930704860901652,0.07573764695283526,-0.008058310790392133,63.39808819322958,63.39808819322958,5.205515578470376,6.299503064091314,-0.012335411506612135,0.0,0.0,0.0,0.0
removeGreensfx,42/6_Remove_IV,c,17.06294083202421,0.06,0,0,0.9841769195992005,0.9841769195992005,1.5564518655466488,0.0493330141960001,-0.0017034582418157427,241.25003915973056,139.78040811353253,5.5036992387807215,4.28199679370254,-0.0037763835779425145,1.4722222222095904,1.546296296288094,1983.8333333333208,2010.3333333333194
removeMEI_cons,42/6_Remove_IV,c,23.62880059888611,0.08350979669544562,35,12,2.9531067146274145e-15,0.003827543107548865,0.18113563922223974,0.08188258505932003,0.005241000984265729,25.902396408780284,-25.748401267864416,6.416818001209317,4.928032882547533,-0.0049056375612500135,3.2638888888745896,3.2569444444322166,1986.2499999999852,2009.58333333332
removeMEI_volc_cons,42/6_Remove_IV,c,18.944665454572377,0.060009734481929394,0,0,0.8680228253282868,0.8680228253282868,1.4801031274778251,0.053991065992954286,-0.012607327950727392,65.1245376090243,65.1245376090243,5.965730569166423,4.757004434494962,-0.012070439114573549,2.437499999997897,1.712962962954451,1984.7499999999866,2010.833333333319
removeMEI_volc_refit,42/6_Remove_IV,c,52.36784843655455,0.10768056044737839,0,0,0.7336205254134054,0.7336205254134054,0.8038804889978797,0.11195492206432718,0.00908770058748547,24.92029515893427,24.92029515893427,1.409417302222294,1.8103951009116601,0.009087700587485472,3.2291666666599594,3.8101851851782964,1987.8333333333171,2008.9999999999873
removeMEI_volc_refit,42/6_Remove_IV,r,19.368228843360615,0.056072730708639745,0,0,0.7879943378294328,0.7879943378294328,1.5303273590293152,0.051873639684880575,0.0005994802889085688,67.33440379728987,67.33440379728987,5.8314718198462066,4.497781457284425,0.001311568562850325,0.0,0.0,0.0,0.0
OLS_refit_CO2forc,43/0_Linear,c,2.555441305338868,0.023143682620039463,123,84,0.0,1.2300677793567031e-89,-53.51244398578864,0.0864191157718753,-0.01811138521184934,-7973.3541538825075,-218.23646662637736,12.012984105679045,6.137133238859424,-0.0264845273508069,1.5416666666765195,1.55555555556532,1985.0833333333196,2012.0833333333178
OLS_refit_CO2forc,43/0_Linear,r,1.9326224305043544,0.012801737832562289,135,118,6.100424050376139e-42,1.737057241446063e-36,-17.929738644023466,0.07091180388788308,0.0044134045049686295,-2779.1094898236374,-1181.9725043328306,0.018410918658990715,15.20799490780338,0.010230814540394869,0.0,0.0,0.0,0.0
cons_hArrh_CO2forc,43/0_Linear,c,1.8442495663190905,0.09219496047677234,76,66,0.0,1.2300677793567031e-89,-53.90276838093233,0.10426062494945562,0.0752427041061667,-8031.512488758917,87.7158464397825,2.086299114533326,1.4996915120427126,0.06072334700780289,3.5833333333187056,3.222222222208037,1980.7499999999902,2009.58333333332
FaIR_all,43/1_ERF_FaIR,c,4.972733426072024,0.05595389200469516,3,0,0.26952041220768924,0.6064209274673008,1.2480009509246863,0.06367163919403031,0.010065454705648513,106.08008082859834,106.08008082859834,2.9653211568896376,4.357849661228635,0.010040868136899314,3.652777777763125,3.0856481481378317,1986.6666666666515,2006.666666666656
FaIR_all,43/1_ERF_FaIR,r,5.292802584167583,0.10633216470448031,0,0,0.9940546967895363,0.9940546967895363,1.054081941557178,0.08007286627320567,-0.013373241397321763,163.3827009413626,90.87742607755101,1.56012945997057,3.3965774026962787,-0.05016333301806149,0.0,0.0,0.0,0.0
FaIR_all_unB,43/1_ERF_FaIR,c,5.296528345363784,0.05589563815083188,2,0,0.31018023378431475,0.9869203329369798,1.359836457278792,0.055537031686795774,-0.0017601640130243698,115.58609886869732,115.58609886869732,3.052232250977965,7.0568548019587976,-0.015010424482658652,3.027777777786317,2.0648148148129493,1986.7499999999848,2010.5833333333192
FaIR_all_unB,43/1_ERF_FaIR,r,5.325529978875144,0.10643408598108896,0,0,0.9215219976218788,0.9885417792671062,1.0564820569489124,0.08004011784666742,-0.013386330294190412,163.75471882708143,90.96211997423873,1.5532153434144904,3.3978885137256207,-0.05016788458324282,0.0,0.0,0.0,0.0
FaIR_anthro,43/1_ERF_FaIR,c,1.9118090530067997,0.024393388458386858,27,0,0.3032104637336504,0.3032104637336504,2.0661585269673717,0.03019887765841403,-0.015518560513004624,175.6234747922266,175.62347479222663,14.64105042123416,8.222692717458544,-0.014963404416753884,1.2083333333437167,1.0972222222279697,1985.0833333333196,2011.9999999999845
FaIR_anthro,43/1_ERF_FaIR,r,0.7779588370684885,0.05818570348436103,72,20,0.09700231553914514,0.09700231553914514,0.04415997480845438,0.09436596370993014,-0.05510934860070426,6.8447960953104285,-83.77714352765733,2.3664906912839867,2.3683915795389354,-0.09191962954805541,0.0,0.0,0.0,0.0
FaIR_anthro_unB,43/1_ERF_FaIR,c,1.9627681740615053,0.024394843246950043,17,0,0.3032104637336504,0.3032104637336504,2.099365485895152,0.029317573342929372,-0.011836054943862548,178.4460663010879,178.44606630108788,14.548178915443522,14.99129646680499,-0.007259933410646918,0.7500000000106866,1.1666666666662497,1985.0833333333196,2011.0833333333187
FaIR_anthro_unB,43/1_ERF_FaIR,r,0.8165547391078338,0.058201545421102716,73,30,0.08945166872517703,0.08945166872517703,0.0680105213734918,0.09434890021167645,-0.05507734128503477,10.541630812891228,-80.79710843181596,2.382920070704325,2.3509697977999306,-0.09187380729189218,0.0,0.0,0.0,0.0
FaIR_comb_unB,43/1_ERF_FaIR,c,2.670477052789438,0.036969988865603695,0,0,0.9619930375485295,0.9619930375485295,2.046878024343033,0.029091672880552876,-0.006503587254214458,173.98463206915778,173.98463206915778,6.759657691431486,10.732289190556315,-0.01186196748065167,1.2500000000102318,1.1874999999989388,1986.0833333333187,2010.833333333319
FaIR_comb_unB,43/1_ERF_FaIR,r,2.3150672893802025,0.10533628788387826,0,0,0.9964328180737217,0.9964328180737217,1.0757326954551625,0.07428863747111275,-0.03673567318792456,166.73856779555018,79.95752182367582,2.0589718620550763,2.9249938925194265,-0.06748865696229275,0.0,0.0,0.0,0.0
FaIR_nonat,43/1_ERF_FaIR,c,2.175699197423585,0.028031441781605573,0,0,0.7512881490289338,0.7512881490289338,2.1922437201592144,0.027533550206245806,-0.010705108154633467,186.34071621353323,186.3407162135332,11.583221372736421,12.184034459696095,-0.0140321724365783,1.2500000000102318,0.9583333333299985,1985.833333333319,2011.4166666666517
FaIR_nonat,43/1_ERF_FaIR,r,1.1629692248561694,0.10593609403233537,0,0,0.9108597596328653,0.9108597596328653,0.9920144762522055,0.08659438542332591,-0.04836345806589458,153.76224381909185,65.76073402855891,2.364486361746758,2.483188929147612,-0.07615751438478294,0.0,0.0,0.0,0.0
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.180300075842844,0.02809472330801057,0,0,0.7708740603397892,0.7708740603397892,2.2068549039433156,0.027333747007722294,-0.008868937335773116,187.58266683518184,187.5826668351818,11.287904871022093,14.343041037648796,-0.010235170307539992,1.0833333333437167,1.0347222222188748,1985.833333333319,2010.9166666666522
FaIR_nonat_unB,43/1_ERF_FaIR,r,1.1722670827413164,0.10587196626167392,0,0,0.9153785176377329,0.9153785176377329,0.9901616489791475,0.086706579526256,-0.04846470871439547,153.47505559176787,65.60935227719483,2.3677439547877,2.4504062196667076,-0.0761210737453321,0.0,0.0,0.0,0.0
EBMKF_ta,43/2_Kalman,c,1.9022460520897881,0.03921380067182637,0,0,0.8361876348348131,0.8361876348348131,2.091597002913034,0.02942037721998173,0.006941451714367243,324.19753545152025,175.75076278043719,10.114883307057514,10.226901687592592,0.013262659812632433,1.2499999999874944,1.222222222212963,1983.7499999999875,2009.0833333333205
